Timestamp,Delta (s),Raw Data (Hex),Modifier,Modifier Keys,Active Keys
2025-05-11T01:34:02.085291,14.283993,06 01 00 00 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",#(0x20)
2025-05-11T01:34:02.086312,14.285014,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:02.087276,14.285978,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:02.105475,14.304177,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:02.106334,14.305036,06 01 00 00 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",#(0x20)
2025-05-11T01:34:02.107335,14.306037,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:02.108313,14.307015,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:02.151550,14.350252,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:02.152463,14.351165,06 01 00 00 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",#(0x20)
2025-05-11T01:34:02.154689,14.353391,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:02.154842,14.353544,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:03.055559,15.254261,06 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:03.056341,15.255043,06 05 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",0x01
2025-05-11T01:34:03.218515,15.417217,06 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:03.219360,15.418062,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:04.238572,16.437274,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:04.239345,16.438047,06 01 00 00 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",F7(0x40)
2025-05-11T01:34:04.393537,16.592239,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:04.394346,16.593048,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:05.542532,17.741234,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:05.543339,17.742041,06 01 00 00 00 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",E(0x08)
2025-05-11T01:34:05.609542,17.808244,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:05.610337,17.809039,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:05.762588,17.96129,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:05.763360,17.962062,06 01 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",F7(0x40)
2025-05-11T01:34:05.851586,18.050288,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:05.852358,18.05106,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:06.020544,18.219246,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:06.021381,18.220083,06 01 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",0x02
2025-05-11T01:34:06.098588,18.29729,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:06.099381,18.298083,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:06.268598,18.4673,06 00 00 00 00 00 00 00 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:06.344599,18.543301,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:06.853568,19.05227,06 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",0x02
2025-05-11T01:34:06.944581,19.143283,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:07.067417,19.266119,06 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:07.068348,19.26705,06 02 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",M(0x10)
2025-05-11T01:34:07.149449,19.348151,06 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:07.150356,19.349058,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:07.228416,19.427118,06 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",M(0x10)
2025-05-11T01:34:07.300442,19.499144,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:07.435559,19.634261,06 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",#(0x20)
2025-05-11T01:34:07.517583,19.716285,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:07.842586,20.041288,06 00 00 00 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",M(0x10)
2025-05-11T01:34:07.951551,20.150253,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:08.054622,20.253324,06 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",0x02
2025-05-11T01:34:08.140599,20.339301,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:08.211585,20.410287,06 00 00 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",#(0x20)
2025-05-11T01:34:08.281616,20.480318,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:08.737608,20.93631,06 00 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",F7(0x40)
2025-05-11T01:34:08.828621,21.027323,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:09.034567,21.233269,06 00 00 00 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",E(0x08)
2025-05-11T01:34:09.125556,21.324258,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:09.259588,21.45829,06 00 00 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",E(0x08)
2025-05-11T01:34:09.346615,21.545317,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:09.377587,21.576289,06 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:09.439597,21.638299,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:09.583585,21.782287,06 00 00 00 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",0x80
2025-05-11T01:34:09.666619,21.865321,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:10.918598,23.1173,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:10.919390,23.118092,06 01 00 00 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",#(0x20)
2025-05-11T01:34:10.920371,23.119073,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:10.921368,23.12007,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:10.963554,23.162256,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:10.964366,23.163068,06 01 00 00 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",#(0x20)
2025-05-11T01:34:10.965354,23.164056,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:10.966366,23.165068,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:10.990604,23.189306,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:10.991351,23.190053,06 01 00 00 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",#(0x20)
2025-05-11T01:34:10.992346,23.191048,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:10.993369,23.192071,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.021592,23.220294,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.022413,23.221115,06 01 00 00 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",#(0x20)
2025-05-11T01:34:11.023370,23.222072,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.024367,23.223069,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.055613,23.254315,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.056446,23.255148,06 01 00 00 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",#(0x20)
2025-05-11T01:34:11.057418,23.25612,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.058342,23.257044,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.235568,23.43427,06 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.236376,23.435078,06 03 00 00 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",#(0x20)
2025-05-11T01:34:11.237368,23.43607,06 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.238362,23.437064,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.259522,23.458224,06 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.260356,23.459058,06 03 00 00 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",#(0x20)
2025-05-11T01:34:11.261337,23.460039,06 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.262601,23.461303,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.291596,23.490298,06 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.292365,23.491067,06 03 00 00 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",#(0x20)
2025-05-11T01:34:11.293368,23.49207,06 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.294374,23.493076,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.315588,23.51429,06 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.316373,23.515075,06 03 00 00 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",#(0x20)
2025-05-11T01:34:11.317338,23.51604,06 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.318335,23.517037,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.370597,23.569299,06 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.371421,23.570123,06 03 00 00 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",#(0x20)
2025-05-11T01:34:11.372399,23.571101,06 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.373401,23.572103,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:11.890629,24.089331,02 00 00 00 00 FF,,,
2025-05-11T01:34:11.891407,24.090109,02 00 00 00 00 00,,,
2025-05-11T01:34:11.949596,24.148298,02 00 00 00 00 FF,,,
2025-05-11T01:34:11.950375,24.149077,02 00 00 00 00 00,,,
2025-05-11T01:34:12.040632,24.239334,02 00 00 00 00 FF,,,
2025-05-11T01:34:12.041401,24.240103,02 00 00 00 00 00,,,
2025-05-11T01:34:12.297598,24.4963,02 00 00 00 00 01,,,
2025-05-11T01:34:12.298412,24.497114,02 00 00 00 00 00,,,
2025-05-11T01:34:12.367588,24.56629,02 00 00 00 00 01,,,
2025-05-11T01:34:12.368381,24.567083,02 00 00 00 00 00,,,
2025-05-11T01:34:12.409625,24.608327,02 00 00 00 00 01,,,
2025-05-11T01:34:12.410401,24.609103,02 00 00 00 00 00,,,
2025-05-11T01:34:12.457623,24.656325,02 00 00 00 00 01,,,
2025-05-11T01:34:12.458428,24.65713,02 00 00 00 00 00,,,
2025-05-11T01:34:13.029612,25.228314,02 00 00 00 FF 00,,,
2025-05-11T01:34:13.030416,25.229118,02 00 00 00 00 00,,,
2025-05-11T01:34:13.124632,25.323334,02 00 00 00 FF 00,,,
2025-05-11T01:34:13.125426,25.324128,02 00 00 00 00 00,,,
2025-05-11T01:34:13.195603,25.394305,02 00 00 00 FF 00,,,
2025-05-11T01:34:13.196410,25.395112,02 00 00 00 00 00,,,
2025-05-11T01:34:13.339605,25.538307,02 00 00 00 FF 00,,,
2025-05-11T01:34:13.340417,25.539119,02 00 00 00 00 00,,,
2025-05-11T01:34:13.550612,25.749314,02 00 00 00 01 00,,,
2025-05-11T01:34:13.551428,25.75013,02 00 00 00 00 00,,,
2025-05-11T01:34:13.624624,25.823326,02 00 00 00 01 00,,,
2025-05-11T01:34:13.625423,25.824125,02 00 00 00 00 00,,,
2025-05-11T01:34:13.681638,25.88034,02 00 00 00 01 00,,,
2025-05-11T01:34:13.682431,25.881133,02 00 00 00 00 00,,,
2025-05-11T01:34:14.972621,27.171323,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:14.973452,27.172154,06 01 00 00 00 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",E(0x08)
2025-05-11T01:34:15.041633,27.240335,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:15.042439,27.241141,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:15.120459,27.319161,06 00 00 00 00 00 00 00 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:15.196605,27.395307,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:15.377655,27.576357,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:15.378430,27.577132,06 01 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",F7(0x40)
2025-05-11T01:34:15.470603,27.669305,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:15.471447,27.670149,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:15.580625,27.779327,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:15.581434,27.780136,06 01 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",0x02
2025-05-11T01:34:15.670633,27.869335,06 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:15.671421,27.870123,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:16.315634,28.514336,06 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",0x02
2025-05-11T01:34:16.392658,28.59136,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:16.492629,28.691331,06 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",#(0x20)
2025-05-11T01:34:16.574669,28.773371,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:16.607563,28.806265,06 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:16.608393,28.807095,06 02 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",M(0x10)
2025-05-11T01:34:16.683587,28.882289,06 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:16.684404,28.883106,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:16.767663,28.966365,06 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",M(0x10)
2025-05-11T01:34:16.831676,29.030378,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:16.943619,29.142321,06 00 00 00 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",M(0x10)
2025-05-11T01:34:17.014636,29.213338,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
2025-05-11T01:34:17.197653,29.396355,06 00 00 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",#(0x20)
2025-05-11T01:34:17.270638,29.46934,06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,6,"左Shift, 左Alt",
